"ROL3","ROG3","LangAltName","NameType","Source","EditName","EditDate"
"cfm",,"Hualngo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cfm",,"Mursum (Molsom)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cgc",,"Calamian Kagayanen","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cgg",,"RuNyangyezi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cgg",,"RuSigi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cgg",,"RuHimba","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cgg",,"RuNyaifwe-Hororo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chd",,"Chontal de Oaxaca bajo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chd",,"Chontal de Oaxaca alto","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"che",,"Akkin (Aux)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"che",,"Itumkala (Shatoi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chf",,"Chontal de Tabasco del este","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chf",,"Tamulté de las Sábanas Chontal","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chf",,"Chontal de Tabasco del norte","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chf",,"Chontal de Tabasco central","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chf",,"Chontal de Tabasco del sureste","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chh",,"Klatsop (Tlatsop)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chq",,"Yolox Chinanteco","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chr",,"Upper Cherokee","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chr",,"Western Cherokee","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chr",,"Otali (Overhill Cherokee)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chr",,"Kituhwa (Middle Cherokee)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chr",,"Elati (Eastern Cherokee)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chr",,"Lower Cherokee","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chw",,"Karungu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"chw",,"Marale","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cia",,"Sampolawa (Mambulu-Laporo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cim",,"Tredici Communi Cimbrian (Tauch)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cip",,"Chidigo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cir",,"Xaa Mea","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cir",,"Tîrî","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cir",,"Hameha","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cir",,"Méa (Ha Mea)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ciw",,"Upper Michigan-Wisconsin Chippewa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cje",,"Noang (La-Dang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cji",,"Kwenkhi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cji",,"Gigatl (Hihatl)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cji",,"Gakvari (Agvali-Richaganik-Tsumada-Urukh)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cji",,"Gadyri (Gachitl-Kvankhi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cji",,"Tsumada","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjk",,"Ukhongo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjk",,"Ulanda","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjp",,"Chirripó","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjs",,"Mrassa (Mrasu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjv",,"Sua","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjy",,"Changzhi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cjy",,"Pingyao","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Kerkuki","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Warmawa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Suleimani (Silemani)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Southern Jafi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Sanandaji (Sina'i)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Sineyi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Xoshnaw","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Sine'i","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Pijdari","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Mokri","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Hewleri (Arbili)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Garmiyani","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Bingird","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Mukri (Kordi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckb",,"Rewandiz","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckv",,"Kareovan (Kareowan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckx",,"Assaka (Adzu Balaka)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ckx",,"Batanga (Adzu Batanga)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cky",,"Kadim-Kaban","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cla",,"Monguna (Maleni)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cla",,"Nafunfia","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cla",,"Daffo-Butura (Lis Ma Run)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cla",,"Bokkos (Alis I Run)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cla",,"Shagawu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cld",,"Shirnak-Chizre (Bohtan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"clj",,"Dalet Stream (Lawktu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"clj",,"Panmyawogyi River (Kawngtu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"clj",,"Phuntha Stream (Daaitu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Jiangxia Guanhua","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Xibei Guanhua (Northwestern Mandarin)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Western Mandarin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Pathee","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Panthe","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Pantha","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Xinan Guanhua (Southwestern Mandarin)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Panghse","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Jinghuai Guanhua (Eastern Mandarin)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Hwei","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Hui-Tze","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Huabei Guanhua (Northern Mandarin)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Ho (Cin Haw)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Haw","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Lower Yangze Mandarin","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmn",,"Kokang (Kokant)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmo",,"Biat (Bhiét)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmo",,"Dih Bri (Di-Pri)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmo",,"Préh (Pre)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmr",,"Aroeng","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmr",,"Xengna (Hrengna)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmr",,"Vakung (Wakung)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmr",,"Areung","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmr",,"Arang (Ahraing Khami)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cmr",,"Xata","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cng",,"Mawo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnh",,"Klangklang (Thlantlang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnk",,"Eastern Kaladan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnk",,"Kaladan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnk",,"Pi Chaung","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnk",,"Southern Paletwa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnk",,"Yindi (Yindu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cns",,"Ajam (Ayam)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cns",,"Simai (Simay)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnu",,"Tachelhit","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnu",,"Tamazight de l’Atlas blidéen (Beni-Salah)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnu",,"Tamenracit","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnu",,"Chenoui","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnu",,"Beni Menacer (Chleuh)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cnu",,"Djebel Bissa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cod",,"Cocamilla (Kokamilla)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cod",,"Pambadeque","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cod",,"Xibitaona","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coh",,"Chonyi (Chichonyi)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coh",,"Jibana (Chidzihana)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coh",,"Kichonyi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"col",,"Columbia (Columbian)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"col",,"Entiat","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"col",,"Sinkiuse","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"col",,"Wenatchee","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"col",,"Wenatchi (Chelan)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coo",,"Klahoose","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coo",,"Mainland Comox (Homalco)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cos",,"Cape Cors","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cos",,"Northern Corsican (Bastia)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coz",,"Chocholteco del este","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coz",,"Chocholteco del oeste","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"coz",,"Chocholteco del sur","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpg",,"Pharasa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpg",,"Sille","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpg",,"Mistiot (Misti)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpg",,"Western Cappadocian","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpx",,"Henghua (Hinghua)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpx",,"Hsinghua","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cpx",,"Xinghua (Hinghua)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cqd",,"Hmon","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cra",,"Buch'a","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crh",,"Northern Crimean (Crimean Nogai)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crh",,"Steppe Crimean","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crk",,"Northern Alberta Cree","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"Cora corapeño","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"Cora de Dolores","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"Cora de Rosarito","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"El Nayar","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"Jesús María Cora (Cora de Jesús María)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"La Mesa del Nayar Cora (Cora meseño)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"Presidio de los Reyes Cora (Cora presideño)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crn",,"San Francisco Cora (Cora francisqueño)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"Manjuy","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"Yofuáha","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"Manjui (Inkijwas)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"Choroti (Chorote)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"Chorote (Iyowujwa)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"I'no'","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crq",,"Yowúwa","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crw",,"Dor (Doro)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crw",,"Jro","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crx",,"Middle River","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crx",,"Tachie","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crx",,"Portage","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crx",,"Necoslie","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crx",,"Grand Rapids","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"crx",,"Pinchie","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csh",,"Kongtu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csh",,"Laitu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csh",,"Thayetmyo (Thayetmo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csi",,"Huimen","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csi",,"Marin Miwok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csi",,"Bodega","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csj",,"Mang Um (Song)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csk",,"Bliss (Niomoun)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csk",,"Esulalu (Esuulaalur)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csk",,"Mlomp South","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csk",,"Oussouye","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csl",,"Southern Chinese Sign Language (Shanghai Sign Language)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csm",,"Eastern Central Sierra Miwok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"csm",,"Western Central Sierra Miwok","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"css",,"Mutsun (San Juan Bautista)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"css",,"Rumsen (Carmel)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"css",,"Runsien","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"css",,"San Carlos","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cst",,"San Francisco","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cst",,"Soledad","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cst",,"East Bay","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cst",,"Santa Cruz","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cst",,"Santa Clara","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctd",,"Kamhau (Kamhao)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctd",,"Kamhow","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctn",,"Mulgaun","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctn",,"Sambhugaon","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctp",,"Panixtlahuaca Chatino","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctp",,"San Juan Quiahije Chatino","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctp",,"Yaitepec Chatino","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctu",,"Ch'ol de Sabanilla","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctu",,"Chol de Tila (Ch'ol del noroeste)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"ctu",,"Chol de Tumbalá (Ch'ol del sureste)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Kor","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Tràu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Traw (Dong)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Dot","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Col","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Cor","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Kol (Co)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cua",,"Yot","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cui",,"Sicuane (Sicuari)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cui",,"Tampiwi (Mariposas)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cui",,"Masiware (Masiguare)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cui",,"Chiripo (Siripu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cui",,"Amaruwa (Amorua)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cui",,"Wupiwi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cuk",,"Bayano (Alto Bayano)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cuk",,"Maje","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cut",,"Cuicateco del norte","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cut",,"Cuicateco del oriente","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cuu",,"Dai Zhong","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cuu",,"Tai Sai (Dai Sai)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cuu",,"Tai Chung (Cung)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cuu",,"Tai Kha (Dai Ka)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cux",,"Santa María Pápalo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cwb",,"Badoni","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"cwb",,"Mitange","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"czh",,"Tunxi","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"daa",,"Central Dangaléat","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"daa",,"East Dangaléat","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"daa",,"Korbo","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"daa",,"West Dangaléat (Karbo)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dag",,"Nanuni (Nanumba)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Nakota (Nakoda)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Yankton-Yanktonais","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Yankton","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Santee-Sisseton","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Santee","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Dakota (Santee)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Dakota (Dakhota)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dak",,"Nakota (Yankton)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dan",,"Bornholmsk (Eastern Danish)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dan",,"Sønderjysk (Southern Jutlandic)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Yet","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Yindu","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Vet","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Shiip","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Paletwa Daai (Ngxang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Mindat Daai (Duk-Msang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Matupi Daai (Ma-Tu)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Kheng","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Kanpetlet Daai (Nghngilo/Yang)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dao",,"Mkui","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Kajtak (Kaitak)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Xajdak","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Urkarax","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Urakha-Akhush","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Ughbug","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Kubachintsy","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Akusha (Akkhusha)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Kaytak","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Itsari","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Cudaxar (Tsudakhar)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Chirag","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dar",,"Kubachi (Kubachin)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dav",,"Kasigau","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbd",,"Tunga (Boleri)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbj",,"Supan","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbj",,"Subpan (Sungai)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbj",,"Begak (Bagahak)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbl",,"Dyiru","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
"dbl",,"Girramay (Keramai)","LA","Ethnologue 17, listed as dialects","BM",9/19/2014 0:00:00
